barrio,ambientes,metro_cuadrado,precio
Recoleta,5,163,790000
Recoleta,3,105,320000
Recoleta,4,130,549000
Recoleta,5,133,450000
Recoleta,4,265,680000
Recoleta,7,330,2350000
Recoleta,7,289,665000
Recoleta,2,41,160000
Recoleta,4,87,229900
Recoleta,5,133,400000
Recoleta,5,108,447000
Recoleta,5,206,846000
Recoleta,3,81,239000
Recoleta,3,63,195000
Recoleta,1,40,120000
Recoleta,2,44,130000
Recoleta,4,97,335000
Recoleta,4,96,360000
Recoleta,3,101,290000
Recoleta,4,100,360000
Recoleta,3,64,270000
Recoleta,3,79,242000
Recoleta,3,84,255000
Recoleta,3,132,580000
Recoleta,4,114,550000
Recoleta,4,119,345000
Recoleta,4,135,380000
Recoleta,4,107,260000
Recoleta,4,76,255000
Recoleta,4,94,330000
Recoleta,5,240,800000
Recoleta,5,135,475000
Recoleta,1,24,64000
Recoleta,1,38,155000
Recoleta,2,40,138000
Recoleta,2,23,90000
Recoleta,2,35,105900
Recoleta,2,37,105000
Recoleta,2,35,115000
Recoleta,2,38,120000
Recoleta,2,37,128000
Recoleta,2,40,210000
Recoleta,2,50,220000
Recoleta,2,52,185000
Recoleta,3,56,193000
Recoleta,3,96,285000
Recoleta,3,88,290000
Recoleta,3,100,330000
Recoleta,3,80,249000
Recoleta,3,129,390000
Recoleta,3,120,385000
Recoleta,3,80,380000
Recoleta,3,77,260000
Recoleta,3,134,550000
Recoleta,3,60,210000
Recoleta,3,48,170000
Recoleta,3,75,280000
Recoleta,4,84,190000
Recoleta,4,101,425000
Recoleta,4,221,1163350
Recoleta,4,94,249000
Recoleta,4,115,398000
Recoleta,4,80,249000
Recoleta,4,120,410000
Recoleta,4,120,355000
Recoleta,4,112,310000
Recoleta,5,162,520000
Recoleta,5,111,365000
Recoleta,5,414,2400000
Recoleta,6,176,605000
Recoleta,7,276,630000
Recoleta,2,40,120000
Recoleta,1,32,108000
Recoleta,1,33,90500
Recoleta,2,37,130000
Recoleta,2,43,128000
Recoleta,1,45,75000
Recoleta,2,56,159000
Recoleta,2,40,120000
Recoleta,1,30,125000
Recoleta,3,80,350000
Recoleta,6,145,555000
Recoleta,3,71,298000
Recoleta,4,61,189000
Recoleta,5,130,430000
Recoleta,5,180,620000
Recoleta,6,240,550000
Recoleta,10,330,1500000
Recoleta,2,45,199000
Recoleta,1,25,71000
Recoleta,1,33,125000
Recoleta,3,72,190000
Recoleta,4,135,480000
Recoleta,4,150,500000
Recoleta,1,20,75000
Recoleta,1,28,99000
Recoleta,2,39,158000
Recoleta,1,38,169000
Recoleta,2,38,110000
Recoleta,2,57,209999
Recoleta,2,70,363508
Recoleta,2,35,115000
Recoleta,2,40,225000
Recoleta,2,31,103500
Recoleta,2,62,347196
Recoleta,2,50,194000
Recoleta,2,42,125000
Recoleta,2,100,700000
Recoleta,2,46,205000
Recoleta,2,39,158000
Recoleta,1,17,68990
Recoleta,1,32,125000
Recoleta,2,48,165000
Recoleta,2,40,210000
Recoleta,2,54,210000
Recoleta,2,62,285005
Recoleta,2,39,158000
Recoleta,2,40,90000
Recoleta,1,37,119850
Recoleta,3,116,460000
Recoleta,2,46,285085
Recoleta,2,59,288569
Recoleta,1,25,85000
Recoleta,2,37,105000
Recoleta,2,43,235000
Recoleta,2,38,120000
Recoleta,1,27,103000
Recoleta,2,41,199000
Recoleta,1,30,155000
Recoleta,2,30,99000
Recoleta,1,33,80000
Recoleta,1,33,115000
Recoleta,2,37,210000
Recoleta,2,49,330000
Recoleta,2,56,170000
Recoleta,2,51,200000
Recoleta,1,37,135000
Recoleta,1,30,98500
Recoleta,2,29,100000
Recoleta,2,40,118000
Recoleta,2,42,172000
Recoleta,2,48,190000
Recoleta,2,50,194000
Recoleta,1,34,130000
Recoleta,2,59,296601
Recoleta,2,33,128000
Recoleta,2,54,180000
Recoleta,2,68,265000
Recoleta,1,38,130000
Recoleta,2,48,215000
Recoleta,2,39,158000
Recoleta,2,39,110000
Recoleta,1,30,120000
Recoleta,1,60,225000
Recoleta,2,39,128000
Recoleta,3,103,285000
Recoleta,3,115,350000
Recoleta,3,131,450000
Recoleta,3,78,260000
Recoleta,3,66,220000
Recoleta,4,70,250000
Recoleta,3,60,220000
Recoleta,3,109,395000
Recoleta,4,76,370000
Recoleta,3,81,300000
Recoleta,4,117,250000
Recoleta,3,70,198000
Recoleta,3,105,350000
Recoleta,3,115,350000
Recoleta,3,89,365000
Recoleta,3,95,340000
Recoleta,6,145,695000
Recoleta,3,80,249000
Recoleta,3,100,229000
Recoleta,3,68,286600
Recoleta,5,204,555000
Recoleta,3,103,369000
Recoleta,2,75,275000
Recoleta,3,96,425000
Recoleta,5,178,540000
Recoleta,3,90,275000
Recoleta,3,95,330000
Recoleta,3,57,155000
Recoleta,3,65,189000
Recoleta,3,79,242000
Recoleta,5,160,700000
Recoleta,3,100,229000
Recoleta,3,80,285000
Recoleta,3,89,330000
Recoleta,3,77,210000
Recoleta,3,86,229000
Recoleta,3,76,235000
Recoleta,3,78,257000
Recoleta,4,80,270000
Recoleta,3,91,339000
Recoleta,3,75,310000
Recoleta,3,90,380000
Recoleta,5,138,425000
Recoleta,3,80,280000
Recoleta,5,227,1200000
Recoleta,3,84,385000
Recoleta,3,48,167000
Recoleta,4,140,825000
Recoleta,3,91,370000
Recoleta,3,89,355000
Recoleta,3,89,390000
Recoleta,3,110,398000
Recoleta,3,118,530000
Recoleta,3,75,275000
Recoleta,3,85,290000
Recoleta,3,101,390000
Recoleta,3,60,210000
Recoleta,3,96,365000
Recoleta,3,110,400000
Recoleta,3,123,410000
Recoleta,3,76,240000
Recoleta,4,88,340000
Recoleta,3,85,285000
Recoleta,3,50,174000
Recoleta,3,72,320000
Recoleta,3,101,310000
Recoleta,3,96,340000
Recoleta,3,60,270000
Recoleta,3,75,280000
Recoleta,3,50,185000
Recoleta,3,74,430000
Recoleta,4,190,530000
Recoleta,4,120,345000
Recoleta,4,84,190000
Recoleta,5,177,550000
Recoleta,6,160,495000
Recoleta,4,81,200000
Recoleta,4,101,425000
Recoleta,4,74,280000
Recoleta,4,85,350000
Recoleta,4,159,700000
Recoleta,4,195,760000
Recoleta,6,137,550000
Recoleta,4,132,420000
Recoleta,4,161,535000
Recoleta,4,107,300000
Recoleta,4,146,650000
Recoleta,4,78,270000
Recoleta,4,1,980000
Recoleta,5,150,495000
Recoleta,7,203,585000
Recoleta,4,118,390000
Recoleta,4,115,398000
Recoleta,4,99,295000
Recoleta,7,178,570000
Recoleta,5,146,280000
Recoleta,4,140,390000
Recoleta,4,133,298500
Recoleta,4,113,430000
Recoleta,4,155,470000
Recoleta,4,122,554613
Recoleta,4,91,320000
Recoleta,4,71,314000
Recoleta,4,120,390000
Recoleta,3,105,497000
Recoleta,4,126,410000
Recoleta,4,107,385000
Recoleta,6,380,1200000
Recoleta,5,127,430000
Recoleta,4,110,320000
Recoleta,4,118,465000
Recoleta,4,120,759000
Recoleta,5,124,390000
Recoleta,4,121,315000
Recoleta,5,140,390000
Recoleta,5,113,350000
Recoleta,5,73,250000
Recoleta,4,80,249000
Recoleta,5,180,780000
Recoleta,6,260,1250000
Recoleta,4,121,307000
Recoleta,5,164,615000
Recoleta,4,101,318000
Recoleta,4,160,620000
Recoleta,6,296,1390000
Recoleta,5,168,530000
Recoleta,4,110,249000
Recoleta,4,122,549700
Recoleta,4,123,280000
Recoleta,5,88,330000
Recoleta,4,251,950000
Recoleta,4,156,790000
Recoleta,4,144,650000
Recoleta,5,183,720000
Recoleta,4,140,550000
Recoleta,5,202,640000
Recoleta,5,130,540000
Recoleta,6,244,645000
Recoleta,4,132,315000
Recoleta,6,168,500000
Recoleta,6,348,1800000
Recoleta,5,284,1290000
Recoleta,7,245,650000
Recoleta,5,230,670000
Recoleta,12,345,1200000
Recoleta,7,247,750000
Recoleta,10,230,660000
Recoleta,6,180,498000
Recoleta,5,234,880000
Recoleta,6,329,1500000
Recoleta,5,234,950000
Recoleta,7,275,1060000
Recoleta,6,230,573000
Recoleta,6,205,390000
Recoleta,5,185,435000
Recoleta,7,248,790000
Recoleta,8,299,1300000
Recoleta,5,195,760000
Recoleta,5,198,930000
Recoleta,6,181,789000
Recoleta,7,248,1150000
Recoleta,7,264,1150000
Recoleta,5,191,720000
Recoleta,5,240,800000
Recoleta,7,257,850000
Recoleta,6,230,700000
Recoleta,5,197,698000
Recoleta,10,432,1150000
Recoleta,7,310,1900000
Recoleta,7,310,1900000
Recoleta,3,85,350000
Recoleta,3,45,142000
Recoleta,4,133,315000
Recoleta,2,44,139000
Recoleta,2,38,110000
Recoleta,3,98,290000
Recoleta,4,147,499000
Recoleta,4,147,499000
Recoleta,6,265,600000
Recoleta,2,47,229000
Recoleta,3,84,259900
Recoleta,4,,800000
Recoleta,4,,430000
Recoleta,5,245,1150000
Recoleta,1,30,125000
Recoleta,1,32,167000
Recoleta,3,70,250000
Recoleta,4,101,390000
Recoleta,3,122,950000
Recoleta,3,86,310000
Recoleta,1,70,250000
Recoleta,3,55,150000
Recoleta,4,115,410000
Recoleta,3,95,278000
Recoleta,3,96,315000
Recoleta,5,164,580000
Recoleta,4,118,295000
Recoleta,1,38,160000
Recoleta,1,30,115000
Recoleta,2,42,172000
Recoleta,1,41,139000
Recoleta,1,30,115000
Recoleta,1,24,92900
Recoleta,1,38,160000
Recoleta,2,94,370000
Recoleta,1,24,127000
Recoleta,3,62,149000
Recoleta,3,82,575000
Recoleta,3,100,298000
Recoleta,3,108,450000
Recoleta,3,88,290000
Recoleta,5,159,540000
Recoleta,4,88,340000
Recoleta,3,70,188000
Recoleta,3,63,200000
Recoleta,4,190,529000
Recoleta,4,106,340000
Recoleta,4,180,380000
Recoleta,4,92,350000
Recoleta,4,1,350000
Recoleta,6,168,500000
Recoleta,1,24,69000
Recoleta,2,32,105900
Recoleta,2,44,165000
Recoleta,2,45,134000
Recoleta,3,79,190000
Recoleta,3,100,390000
Recoleta,4,81,200000
Recoleta,4,152,750000
Recoleta,8,210,696000
Recoleta,1,90,440000
Recoleta,5,200,865000
Recoleta,4,84,190000
Recoleta,1,,155000
Recoleta,1,,152000
Recoleta,1,,180000
Recoleta,1,,107000
Recoleta,1,,105000
Recoleta,1,,125000
Recoleta,2,,210000
Recoleta,2,,215000
Recoleta,2,,299000
Recoleta,1,,99400
Recoleta,1,,105100
Recoleta,1,,107000
Recoleta,1,,108400
Recoleta,1,,144800
Recoleta,1,,156000
Recoleta,1,34,188000
Recoleta,3,,199000
Recoleta,3,,198000
Recoleta,3,,199000
Recoleta,3,,175000
Recoleta,3,,150000
Recoleta,3,,200000
Recoleta,3,,295000
Recoleta,3,,365000
Recoleta,3,81,200000
Recoleta,4,140,580000
Recoleta,4,129,410000
Recoleta,4,,900000
Recoleta,4,,340000
Recoleta,4,,275000
Recoleta,4,,1100000
Recoleta,4,93,285000
Recoleta,8,210,696000
Recoleta,3,95,340000
Recoleta,5,133,395000
Recoleta,6,502,950000
Recoleta,2,38,118000
Recoleta,2,38,118000
Recoleta,4,136,530000
Recoleta,1,35,108000
Recoleta,1,24,80000
Recoleta,4,100,360000
Recoleta,4,122,385000
Recoleta,4,114,379000
Recoleta,5,285,870000
Recoleta,5,118,260000
Recoleta,2,39,190000
Recoleta,2,55,189000
Recoleta,2,56,250000
Recoleta,3,118,365000
Recoleta,3,112,350000
Recoleta,3,154,540000
Recoleta,3,74,289000
Recoleta,3,69,265000
Recoleta,3,62,149000
Recoleta,3,80,225000
Recoleta,4,119,440000
Recoleta,4,129,259000
Recoleta,4,95,330000
Recoleta,4,127,489000
Recoleta,4,110,420000
Recoleta,4,128,390000
Recoleta,4,84,190000
Recoleta,4,70,370000
Recoleta,5,177,650000
Recoleta,2,39,158000
Recoleta,2,86,280000
Recoleta,1,38,154000
Recoleta,2,39,158000
Recoleta,2,40,90000
Recoleta,3,83,270000
Recoleta,4,120,350000
Recoleta,6,230,700000
Recoleta,7,310,1900000
Recoleta,8,369,1300000
Recoleta,1,32,117000
Recoleta,2,33,160000
Recoleta,2,52,225000
Recoleta,2,37,145000
Recoleta,2,42,160000
Recoleta,2,40,98000
Recoleta,3,74,240000
Recoleta,3,117,330000
Recoleta,3,150,480000
Recoleta,3,61,190000
Recoleta,3,75,280000
Recoleta,4,130,530000
Recoleta,4,100,294500
Recoleta,6,289,665000
Recoleta,2,35,115000
Recoleta,2,108,880000
Recoleta,2,44,138000
Recoleta,2,40,158000
Recoleta,2,40,210000
Recoleta,2,73,325000
Recoleta,2,73,325000
Recoleta,2,,170000
Recoleta,2,76,250000
Recoleta,2,38,110000
Recoleta,3,64,255000
Recoleta,3,81,330000
Recoleta,3,75,360000
Recoleta,6,272,1800000
Recoleta,3,70,210000
Recoleta,3,93,350000
Recoleta,3,75,280000
Recoleta,3,65,192000
Recoleta,6,244,645000
Recoleta,4,331,1600000
Recoleta,6,236,575000
Recoleta,6,191,550000
Recoleta,6,483,2500000
Recoleta,8,568,5800000
Recoleta,2,55,205000
Recoleta,1,38,119000
Recoleta,2,36,130000
Recoleta,2,47,137000
Recoleta,2,40,158000
Recoleta,1,33,145000
Recoleta,2,31,115000
Recoleta,3,119,550000
Recoleta,3,71,229000
Recoleta,3,108,360000
Recoleta,3,80,249000
Recoleta,3,75,190000
Recoleta,3,108,395000
Recoleta,4,299,1700000
Recoleta,6,160,495000
Recoleta,4,108,395000
Recoleta,4,115,265000
Recoleta,4,80,249000
Recoleta,6,315,1350000
Recoleta,4,160,379000
Recoleta,2,31,103500
Recoleta,2,40,125000
Recoleta,2,44,229073
Recoleta,2,66,330435
Recoleta,2,40,95000
Recoleta,3,62,230000
Recoleta,3,70,185000
Recoleta,3,78,345000
Recoleta,2,53,185000
Recoleta,2,40,179000
Recoleta,2,55,180000
Recoleta,3,75,289000
Recoleta,4,76,280000
Recoleta,4,83,265000
Recoleta,5,187,480000
Recoleta,5,195,640000
Recoleta,6,272,1800000
Recoleta,4,127,490000
Recoleta,4,95,198000
Recoleta,2,48,210000
Recoleta,2,39,158000
Recoleta,2,39,158000
Recoleta,4,80,250000
Recoleta,4,82,205000
Recoleta,1,25,78000
Recoleta,1,23,120000
Recoleta,2,35,115000
Recoleta,3,80,249000
Recoleta,3,140,350000
Recoleta,3,83,259000
Recoleta,4,81,200000
Recoleta,4,112,280000
Recoleta,4,80,249000
Recoleta,4,101,425000
Recoleta,4,116,392000
Recoleta,5,163,950000
Recoleta,2,44,200000
Recoleta,1,30,110000
Recoleta,2,38,110000
Recoleta,2,40,210000
Recoleta,2,50,215000
Recoleta,2,50,160000
Recoleta,2,28,86000
Recoleta,3,68,265000
Recoleta,3,68,225000
Recoleta,3,54,165000
Recoleta,3,64,210000
Recoleta,3,118,450000
Recoleta,3,118,340000
Recoleta,3,70,225000
Recoleta,3,55,175000
Recoleta,3,68,265000
Recoleta,4,100,320000
Recoleta,3,79,242000
Recoleta,4,107,260000
Recoleta,4,74,289000
Recoleta,4,128,285000
Recoleta,7,205,600000
Recoleta,5,151,410000
Recoleta,5,117,339900
Recoleta,6,188,800000
Recoleta,1,30,125000
Recoleta,1,28,82000
Recoleta,2,52,225000
Recoleta,3,61,210000
Recoleta,3,65,250000
Recoleta,3,55,153000
Recoleta,3,103,415000
Recoleta,3,97,380000
Recoleta,3,90,480000
Recoleta,3,127,620000
Recoleta,4,76,280000
Recoleta,4,99,380000
Recoleta,4,139,370000
Recoleta,4,86,280000
Recoleta,4,97,299000
Recoleta,1,27,85000
Recoleta,2,33,120000
Recoleta,2,64,130000
Recoleta,3,80,249000
Recoleta,3,80,249000
Recoleta,3,68,174900
Recoleta,4,116,349000
Recoleta,5,149,329000
Recoleta,4,95,239000
Recoleta,3,69,215000
Recoleta,3,76,445000
Recoleta,2,36,130000
Recoleta,1,17,73000
Recoleta,2,40,170000
Recoleta,5,140,440000
Recoleta,2,41,130000
Recoleta,1,37,85000
Recoleta,3,83,227000
Recoleta,1,24,85000
Recoleta,1,32,98000
Recoleta,1,30,330000
Recoleta,2,35,120000
Recoleta,2,35,115000
Recoleta,3,271,720000
Recoleta,4,106,298000
Recoleta,4,155,500000
Recoleta,4,,350000
Recoleta,4,84,270000
Recoleta,4,111,440000
Recoleta,6,440,2490000
Recoleta,6,286,1200000
Recoleta,8,264,795000
Recoleta,2,51,200000
Recoleta,5,147,398000
Recoleta,2,35,120000
Recoleta,3,60,270000
Recoleta,2,27,105000
Recoleta,2,37,117000
Recoleta,2,33,85000
Recoleta,2,40,145000
Recoleta,2,29,115000
Recoleta,4,256,790000
Recoleta,3,110,330000
Recoleta,3,105,524900
Recoleta,3,70,168000
Recoleta,3,115,350000
Recoleta,3,103,289000
Recoleta,3,,209000
Recoleta,5,181,590000
Recoleta,4,100,294500
Recoleta,6,192,730000
Recoleta,6,122,425000
Recoleta,4,107,260000
Recoleta,4,95,340000
Recoleta,4,155,950000
Recoleta,4,76,265000
Recoleta,7,267,865000
Recoleta,5,180,749000
Recoleta,2,38,134000
Recoleta,2,,135000
Recoleta,2,37,130000
Recoleta,1,38,146965
Recoleta,2,48,220000
Recoleta,2,57,157000
Recoleta,1,36,145008
Recoleta,2,48,205000
Recoleta,1,37,85000
Recoleta,2,35,119000
Recoleta,1,34,131005
Recoleta,3,107,340000
Recoleta,3,57,185000
Recoleta,3,74,342000
Recoleta,4,120,370000
Recoleta,4,115,290000
Recoleta,6,600,6000000
Recoleta,5,214,700000
Recoleta,4,106,315000
Recoleta,4,107,345000
Recoleta,4,127,500000
Recoleta,7,179,490000
Recoleta,4,155,410000
Recoleta,7,261,529000
Recoleta,5,262,1300000
Recoleta,5,85,230000
Recoleta,1,27,115000
Recoleta,2,50,150000
Recoleta,2,42,150000
Recoleta,2,70,259000
Recoleta,2,30,95000
Recoleta,3,63,220000
Recoleta,3,82,282000
Recoleta,3,55,215000
Recoleta,4,120,370000
Recoleta,4,101,450000
Recoleta,4,165,700000
Recoleta,4,109,349000
Recoleta,4,82,200000
Recoleta,5,111,350000
Recoleta,6,180,498000
Recoleta,5,154,440000
Recoleta,2,95,350000
Recoleta,2,37,90000
Recoleta,2,52,170000
Recoleta,2,38,147000
Recoleta,2,51,235000
Recoleta,2,30,115000
Recoleta,1,27,95000
Recoleta,2,27,80000
Recoleta,1,24,78000
Recoleta,2,40,135000
Recoleta,1,21,73000
Recoleta,1,21,75000
Recoleta,3,62,149000
Recoleta,3,95,280000
Recoleta,3,110,249000
Recoleta,3,100,280000
Recoleta,3,87,300000
Recoleta,3,79,350000
Recoleta,3,56,155000
Recoleta,3,80,250000
Recoleta,4,114,350000
Recoleta,3,80,250000
Recoleta,4,144,650000
Recoleta,4,117,350000
Recoleta,4,110,249000
Recoleta,4,150,415000
Recoleta,4,87,229000
Recoleta,4,110,420000
Recoleta,5,194,670000
Recoleta,5,205,480000
Recoleta,4,141,449000
Recoleta,5,217,750000
Recoleta,7,386,995000
Recoleta,1,25,78000
Recoleta,3,83,270000
Recoleta,4,120,320000
Recoleta,5,173,560000
Recoleta,5,245,890000
Recoleta,1,31,130000
Recoleta,1,20,103000
Recoleta,1,29,90000
Recoleta,2,40,160000
Recoleta,2,28,63000
Recoleta,2,37,210000
Recoleta,2,45,120000
Recoleta,3,92,295000
Recoleta,3,81,290000
Recoleta,3,80,220000
Recoleta,3,82,229000
Recoleta,3,75,255000
Recoleta,3,69,279500
Recoleta,3,45,142000
Recoleta,3,220,1900000
Recoleta,3,61,140000
Recoleta,4,110,485000
Recoleta,4,229,985000
Recoleta,4,120,370000
Recoleta,4,85,360000
Recoleta,5,242,1250000
Recoleta,5,200,980000
Recoleta,2,50,200000
Recoleta,1,26,79000
Recoleta,3,88,255000
Recoleta,4,102,319000
Recoleta,4,84,355000
Recoleta,4,107,280000
Recoleta,5,214,698000
Recoleta,9,297,680000
Recoleta,1,21,83000
Recoleta,2,38,115000
Recoleta,3,97,250000
Recoleta,4,115,330000
Recoleta,4,134,310000
Recoleta,5,212,695000
Recoleta,5,135,450000
Recoleta,2,53,240000
Recoleta,3,204,1790000
Recoleta,1,28,85000
Recoleta,4,73,280000
Recoleta,4,73,280000
Recoleta,7,310,1900000
Recoleta,7,310,1900000
Recoleta,1,17,61000
Recoleta,1,25,85000
Recoleta,2,50,155000
Recoleta,2,29,73000
Recoleta,4,109,370000
Recoleta,1,30,99000
Recoleta,2,42,125000
Recoleta,3,52,189000
Recoleta,4,180,539000
Recoleta,4,110,280000
Recoleta,14,355,950000
Recoleta,1,32,120000
Recoleta,1,109,627880
Recoleta,1,30,110000
Recoleta,1,26,115000
Recoleta,2,44,115000
Recoleta,2,45,129500
Recoleta,2,31,82000
Recoleta,1,34,188000
Recoleta,3,42,149000
Recoleta,3,80,230000
Recoleta,3,79,228000
Recoleta,3,70,300000
Recoleta,3,63,249000
Recoleta,3,128,400000
Recoleta,3,120,420000
Recoleta,3,86,178000
Recoleta,3,75,228000
Recoleta,4,84,190000
Recoleta,4,147,255000
Recoleta,4,98,351000
Recoleta,4,121,335000
Recoleta,4,147,500000
Recoleta,4,228,790000
Recoleta,4,125,430000
Recoleta,4,148,389000
Recoleta,5,164,585000
Recoleta,8,254,720000
Recoleta,2,47,149900
Recoleta,6,360,2500000
Recoleta,1,20,75000
Recoleta,2,69,220000
Recoleta,2,60,202000
Recoleta,2,39,158000
Recoleta,3,71,240000
Recoleta,3,79,242000
Recoleta,3,59,173000
Recoleta,3,108,350000
Recoleta,3,118,590000
Recoleta,4,88,340000
Recoleta,4,256,770000
Recoleta,4,76,255000
Recoleta,4,82,205000
Recoleta,4,84,190000
Recoleta,6,296,1390000
Recoleta,6,239,1200000
Recoleta,6,600,6000000
Recoleta,8,273,1275000
Recoleta,5,380,1100000
Recoleta,5,260,1400000
Recoleta,5,205,650000
Recoleta,5,180,749000
Recoleta,1,25,68999
Recoleta,1,35,160000
Recoleta,1,39,160000
Recoleta,1,26,100000
Recoleta,2,50,190000
Recoleta,3,62,149000
Recoleta,3,97,230000
Recoleta,3,61,225000
Recoleta,4,126,430000
Recoleta,3,74,240000
Recoleta,3,75,245000
Recoleta,4,110,420000
Recoleta,5,127,430000
Recoleta,4,89,260000
Recoleta,4,135,380000
Recoleta,4,120,315000
Recoleta,5,183,740000
Recoleta,7,110,420000
Recoleta,6,240,929000
Recoleta,5,487,565000
Recoleta,4,132,290000
Recoleta,4,132,323000
Recoleta,4,132,290000
Recoleta,2,,118000
Recoleta,1,30,125000
Recoleta,1,42,168000
Recoleta,2,40,134000
Recoleta,1,42,175000
Recoleta,2,38,151000
Recoleta,3,69,215000
Recoleta,3,54,165000
Recoleta,5,156,620000
Recoleta,4,107,260000
Recoleta,4,101,425000
Recoleta,4,78,270000
Recoleta,6,159,550000
Recoleta,4,112,330000
Recoleta,4,105,295000
Recoleta,6,244,750000
Recoleta,3,83,255000
Recoleta,3,67,250000
Recoleta,1,34,134748
Recoleta,1,36,159000
Recoleta,1,80,210000
Recoleta,1,40,135000
Recoleta,1,34,130000
Recoleta,1,26,118000
Recoleta,2,28,109000
Recoleta,2,50,260000
Recoleta,2,53,168000
Recoleta,2,90,380000
Recoleta,2,38,110000
Recoleta,2,35,115000
Recoleta,2,48,205000
Recoleta,2,48,215000
Recoleta,2,61,160000
Recoleta,2,37,105000
Recoleta,2,38,127500
Recoleta,2,40,210000
Recoleta,2,39,158000
Recoleta,2,39,158000
Recoleta,2,39,158000
Recoleta,3,175,910000
Recoleta,3,106,630000
Recoleta,3,103,415000
Recoleta,3,86,320000
Recoleta,3,74,430000
Recoleta,3,66,183000
Recoleta,3,45,142000
Recoleta,3,75,310000
Recoleta,3,86,320000
Recoleta,3,100,360000
Recoleta,3,120,480000
Recoleta,3,52,190000
Recoleta,3,72,190000
Recoleta,3,70,255000
Recoleta,3,79,242000
Recoleta,3,80,249000
Recoleta,3,85,250000
Recoleta,4,128,450000
Recoleta,4,183,1200000
Recoleta,4,100,310000
Recoleta,4,147,480000
Recoleta,4,260,1200000
Recoleta,4,89,330000
Recoleta,4,95,365000
Recoleta,4,140,520000
Recoleta,4,82,205000
Recoleta,4,79,328000
Recoleta,4,81,200000
Recoleta,4,120,400000
Recoleta,4,95,290000
Recoleta,4,190,530000
Recoleta,4,84,190000
Recoleta,4,120,345000
Recoleta,4,161,498000
Recoleta,4,80,250000
Recoleta,4,144,650000
Recoleta,4,114,550000
Recoleta,4,120,355000
Recoleta,4,180,600000
Recoleta,4,87,310000
Recoleta,4,80,249000
Recoleta,4,74,285000
Recoleta,4,120,420000
Recoleta,4,80,250000
Recoleta,4,90,395000
Recoleta,4,76,255000
Recoleta,4,141,548000
Recoleta,4,101,425000
Recoleta,5,178,540000
Recoleta,5,232,780000
Recoleta,5,194,730000
Recoleta,5,136,335000
Recoleta,5,258,750000
Recoleta,5,260,1150000
Recoleta,5,78,300000
Recoleta,5,134,380000
Recoleta,5,163,470000
Recoleta,5,184,850000
Recoleta,5,182,535000
Recoleta,6,168,500000
Recoleta,6,137,550000
Recoleta,6,296,1390000
Recoleta,6,252,1200000
Recoleta,6,418,1100000
Recoleta,6,257,995000
Recoleta,6,257,995000
Recoleta,6,478,2250000
Recoleta,6,104,480000
Recoleta,7,275,1000000
Recoleta,8,223,640000
Recoleta,2,76,250000
Recoleta,2,53,170000
Recoleta,4,140,355000
Recoleta,5,134,410000
Recoleta,5,151,380000
Recoleta,21,45,135000
Recoleta,2,54,180000
Recoleta,3,55,166000
Recoleta,3,125,415000
Recoleta,3,54,300000
Recoleta,4,125,375000
Recoleta,4,116,349000
Recoleta,4,81,200000
Recoleta,4,100,405000
Recoleta,4,129,410000
Recoleta,4,95,280000
Recoleta,3,97,204000
Recoleta,6,,630000
Recoleta,6,240,849000
Recoleta,3,69,242000
Recoleta,3,60,215000
Recoleta,3,95,346800
Recoleta,4,122,355000
Recoleta,4,95,309000
Recoleta,6,192,440000
Recoleta,2,37,210000
Recoleta,2,39,158000
Recoleta,2,39,158000
Recoleta,2,39,158000
Recoleta,1,40,160000
Recoleta,2,39,108000
Recoleta,2,39,158000
Recoleta,2,51,200000
Recoleta,3,66,162000
Recoleta,3,112,320000
Recoleta,3,75,280000
Recoleta,3,60,180000
Recoleta,3,89,390000
Recoleta,3,79,355000
Recoleta,3,75,310000
